tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,Activity,Activity_Label
0.29861009,-0.024474729,-0.031830567,3,WALKING_DOWNSTAIRS
0.26903664,0.006190202,-0.0298854,3,WALKING_DOWNSTAIRS
0.29825973,-0.04378631,-0.11099411,3,WALKING_DOWNSTAIRS
0.31009673,-0.038837663,-0.15522925,3,WALKING_DOWNSTAIRS
0.248025,-0.020058153,-0.063693744,3,WALKING_DOWNSTAIRS
0.49804878,-0.033901624,-0.10827804,3,WALKING_DOWNSTAIRS
0.44956611,-0.025919868,-0.091715669,3,WALKING_DOWNSTAIRS
0.069324092,-0.007338207,-0.16152321,3,WALKING_DOWNSTAIRS
0.20139663,-0.021201864,-0.17168946,3,WALKING_DOWNSTAIRS
0.35468697,0.003750843,-0.069744818,3,WALKING_DOWNSTAIRS
0.28560987,0.003823192,-0.090468955,3,WALKING_DOWNSTAIRS
0.2648722,-0.041463724,-0.099119639,3,WALKING_DOWNSTAIRS
0.3194235,-0.057069887,-0.034658922,3,WALKING_DOWNSTAIRS
0.41868999,-0.016093705,-0.14360045,3,WALKING_DOWNSTAIRS
0.44549718,-0.03874339,-0.022478546,3,WALKING_DOWNSTAIRS
0.22547825,0.009406287,-0.14837389,3,WALKING_DOWNSTAIRS
0.15385242,0.033191304,-0.05232278,3,WALKING_DOWNSTAIRS
0.23496094,-0.039897878,-0.042968037,3,WALKING_DOWNSTAIRS
0.35326163,-0.021752748,-0.089855927,3,WALKING_DOWNSTAIRS
0.32874279,-0.014312466,-0.15568386,3,WALKING_DOWNSTAIRS
0.32719463,-0.03454179,-0.1596388,3,WALKING_DOWNSTAIRS
0.32012756,-0.02051042,-0.059007433,3,WALKING_DOWNSTAIRS
0.29802217,-0.04033405,-0.059958972,3,WALKING_DOWNSTAIRS
0.26091345,0.02726256,-0.099806206,3,WALKING_DOWNSTAIRS
0.22805754,-0.016884894,-0.16146182,3,WALKING_DOWNSTAIRS
0.27128542,-0.018345887,-0.11265558,3,WALKING_DOWNSTAIRS
0.31802397,-0.052695467,-0.10073269,3,WALKING_DOWNSTAIRS
0.38286358,-0.037715039,-0.08808181,3,WALKING_DOWNSTAIRS
0.22764518,-0.000576794,-0.10822308,3,WALKING_DOWNSTAIRS
0.22428264,-0.01900825,-0.073299708,3,WALKING_DOWNSTAIRS
0.40295503,-0.039178523,-0.062531816,3,WALKING_DOWNSTAIRS
0.36549666,-0.012770844,-0.17426441,3,WALKING_DOWNSTAIRS
0.31474427,-0.00778888,-0.03145453,3,WALKING_DOWNSTAIRS
0.31074181,-0.038370309,-0.1584635,3,WALKING_DOWNSTAIRS
0.34817123,-0.035688316,-0.11857451,3,WALKING_DOWNSTAIRS
0.36638659,-0.023283884,-0.11395175,3,WALKING_DOWNSTAIRS
0.29478987,-0.000700397,-0.12462052,3,WALKING_DOWNSTAIRS
0.19400086,0.033690665,-0.12987788,3,WALKING_DOWNSTAIRS
0.19378201,0.004287563,-0.14308137,3,WALKING_DOWNSTAIRS
0.33520902,-0.040932391,-0.12944632,3,WALKING_DOWNSTAIRS
0.34623964,-0.037079953,-0.10105827,3,WALKING_DOWNSTAIRS
0.19517945,-0.052434955,-0.037287058,3,WALKING_DOWNSTAIRS
0.32000909,-0.032669231,0.002626591,3,WALKING_DOWNSTAIRS
0.2891828,-0.049248442,-0.12508342,3,WALKING_DOWNSTAIRS
0.20648916,-0.041814918,-0.10007321,3,WALKING_DOWNSTAIRS
0.15471459,-0.067512644,-0.10699111,3,WALKING_DOWNSTAIRS
0.29781896,-0.044427557,-0.12100799,3,WALKING_DOWNSTAIRS
0.43181748,0.032455631,-0.14651323,3,WALKING_DOWNSTAIRS
0.30326901,0.014047691,-0.15769717,3,WALKING_DOWNSTAIRS
0.26713216,-0.004115736,-0.087284052,3,WALKING_DOWNSTAIRS
0.23221544,-0.018625302,-0.059942766,3,WALKING_DOWNSTAIRS
0.12147198,-0.04696167,-0.11116796,3,WALKING_DOWNSTAIRS
0.38489459,-0.016485915,-0.15246137,3,WALKING_DOWNSTAIRS
0.30528974,-0.042040138,-0.06931649,3,WALKING_DOWNSTAIRS
0.41062778,-0.079241685,-0.13312982,3,WALKING_DOWNSTAIRS
0.32002888,-0.01126124,-0.15961049,3,WALKING_DOWNSTAIRS
0.17944734,0.000621912,-0.13081803,3,WALKING_DOWNSTAIRS
0.38458802,-0.027402168,-0.055920405,3,WALKING_DOWNSTAIRS
0.27642469,-0.014662168,-0.1005934,3,WALKING_DOWNSTAIRS
0.23659091,-0.045332571,-0.11638086,3,WALKING_DOWNSTAIRS
0.40336324,-0.03548493,-0.071735218,3,WALKING_DOWNSTAIRS
0.29594207,-0.025156925,-0.11695294,3,WALKING_DOWNSTAIRS
0.39312217,-0.007415311,-0.012344406,3,WALKING_DOWNSTAIRS
0.31608142,-0.009597529,-0.16154108,3,WALKING_DOWNSTAIRS
0.29974482,-0.024899143,-0.12724367,3,WALKING_DOWNSTAIRS
0.2620264,-0.052642183,-0.056855449,3,WALKING_DOWNSTAIRS
0.27216297,-0.007762196,-0.082954309,3,WALKING_DOWNSTAIRS
0.19427105,-0.014772493,-0.13314066,3,WALKING_DOWNSTAIRS
0.14683845,-0.026228104,-0.15086718,3,WALKING_DOWNSTAIRS
0.29235377,-0.005971439,-0.14107086,3,WALKING_DOWNSTAIRS
0.32876118,-0.019217291,-0.095478962,3,WALKING_DOWNSTAIRS
0.40884091,0.055474851,-0.071205722,3,WALKING_DOWNSTAIRS
0.32211275,-0.020270849,-0.15187219,3,WALKING_DOWNSTAIRS
0.34554434,-0.017590074,-0.15284176,3,WALKING_DOWNSTAIRS
0.17453971,-0.002929164,-0.13363507,3,WALKING_DOWNSTAIRS
0.13262041,-0.005953792,-0.085246242,3,WALKING_DOWNSTAIRS
0.33529283,-0.033072599,-0.12998459,3,WALKING_DOWNSTAIRS
0.36759717,-0.03091132,-0.092764056,3,WALKING_DOWNSTAIRS
0.32851641,0.002698258,-0.049842307,3,WALKING_DOWNSTAIRS
0.31529948,0.002541936,-0.095241603,3,WALKING_DOWNSTAIRS
0.25930825,-0.07693859,-0.10410158,3,WALKING_DOWNSTAIRS
0.30217697,0.023015567,-0.05212647,3,WALKING_DOWNSTAIRS
0.24989914,-0.035193513,-0.11231854,3,WALKING_DOWNSTAIRS
0.3987336,-0.060722263,-0.17204113,3,WALKING_DOWNSTAIRS
0.41540111,-0.009266561,-0.10018017,3,WALKING_DOWNSTAIRS
0.26472423,0.018785412,-0.094095455,3,WALKING_DOWNSTAIRS
0.2564575,-0.029575517,-0.13386563,3,WALKING_DOWNSTAIRS
0.16982864,-0.009245862,-0.11494525,3,WALKING_DOWNSTAIRS
0.24910698,-0.023016994,-0.099891479,3,WALKING_DOWNSTAIRS
0.27761078,0.012051747,-0.088691304,3,WALKING_DOWNSTAIRS
0.11344723,-0.032818187,-0.10149787,3,WALKING_DOWNSTAIRS
0.2344213,-0.013441331,-0.10443452,3,WALKING_DOWNSTAIRS
0.26987496,-0.032744771,-0.11112637,3,WALKING_DOWNSTAIRS
0.32726312,-0.037868189,-0.10347724,3,WALKING_DOWNSTAIRS
0.26383089,-0.007925016,-0.10159764,3,WALKING_DOWNSTAIRS
0.33646583,-9.94E-05,-0.10780227,3,WALKING_DOWNSTAIRS
0.4036706,0.00587766,-0.12313987,3,WALKING_DOWNSTAIRS
0.34836527,0.061672977,-0.053333599,3,WALKING_DOWNSTAIRS
0.22173861,-0.0205385,-0.089114259,3,WALKING_DOWNSTAIRS
0.24443196,-0.039877844,-0.13413738,3,WALKING_DOWNSTAIRS
0.29285649,-0.017213002,-0.13007378,3,WALKING_DOWNSTAIRS
0.2473319,-0.012025278,-0.10696116,3,WALKING_DOWNSTAIRS
0.26562266,-0.029356702,-0.11789607,3,WALKING_DOWNSTAIRS
0.24180418,-0.03411273,-0.095073979,3,WALKING_DOWNSTAIRS
0.1698748,-0.007636246,-0.054747436,3,WALKING_DOWNSTAIRS
0.2460738,-0.010777118,-0.11569829,3,WALKING_DOWNSTAIRS
0.28036213,0.044646194,-0.029348485,3,WALKING_DOWNSTAIRS
0.23454933,-0.011754124,-0.0985823,3,WALKING_DOWNSTAIRS
0.30614687,-0.027940069,-0.11506853,3,WALKING_DOWNSTAIRS
0.36946023,-0.021635322,-0.12145785,3,WALKING_DOWNSTAIRS
0.39833661,-0.004579808,-0.13639065,3,WALKING_DOWNSTAIRS
0.20041462,-0.009421686,-0.15232462,3,WALKING_DOWNSTAIRS
0.11459357,-0.036874003,-0.11726353,3,WALKING_DOWNSTAIRS
0.28921455,-0.028668394,-0.11723664,3,WALKING_DOWNSTAIRS
0.27428507,0.002115217,-0.14507533,3,WALKING_DOWNSTAIRS
0.29948393,0.019522777,-0.039197339,3,WALKING_DOWNSTAIRS
0.42925386,-0.022337621,-0.095028351,3,WALKING_DOWNSTAIRS
0.3666594,-0.030594267,-0.17991861,3,WALKING_DOWNSTAIRS
0.24019757,-0.024645961,-0.15162003,3,WALKING_DOWNSTAIRS
0.19506298,0.018972534,-0.095641212,3,WALKING_DOWNSTAIRS
0.13352938,-0.010326368,-0.10455933,3,WALKING_DOWNSTAIRS
0.41805178,-0.034006051,-0.081853696,3,WALKING_DOWNSTAIRS
0.4232693,-0.02270061,-0.088335229,3,WALKING_DOWNSTAIRS
0.2897438,0.045130889,-0.017157127,3,WALKING_DOWNSTAIRS
0.19831991,-0.03068847,-0.11824315,3,WALKING_DOWNSTAIRS
0.30290607,-0.017862752,-0.12952438,3,WALKING_DOWNSTAIRS
0.17198007,-0.033992099,-0.10807854,3,WALKING_DOWNSTAIRS
0.25411683,-0.032885355,-0.11406333,3,WALKING_DOWNSTAIRS
0.50311204,-0.02920474,-0.12579543,3,WALKING_DOWNSTAIRS
0.31040494,-0.003404664,-0.11615795,3,WALKING_DOWNSTAIRS
0.14976175,0.013895937,-0.10579217,3,WALKING_DOWNSTAIRS
0.41366714,0.003216152,-0.095722672,3,WALKING_DOWNSTAIRS
0.15172996,0.025405834,-0.061628488,3,WALKING_DOWNSTAIRS
0.35549728,-0.038700041,-0.14114773,3,WALKING_DOWNSTAIRS
0.31877287,-0.02483298,-0.10619261,3,WALKING_DOWNSTAIRS
0.15560717,-0.001955237,-0.10513744,3,WALKING_DOWNSTAIRS
0.34723761,-0.039452133,-0.16371684,3,WALKING_DOWNSTAIRS
0.34370306,-0.004609216,-0.069046477,3,WALKING_DOWNSTAIRS
0.40185839,0.028293813,-0.063996016,3,WALKING_DOWNSTAIRS
0.24177764,0.008568147,-0.14701875,3,WALKING_DOWNSTAIRS
0.29865265,-0.036022195,-0.18899607,3,WALKING_DOWNSTAIRS
0.24398268,-0.006364835,-0.093234627,3,WALKING_DOWNSTAIRS
0.27970006,-0.004396663,-0.10951964,3,WALKING_DOWNSTAIRS
0.25284446,-0.040771677,-0.12389992,3,WALKING_DOWNSTAIRS
0.3277496,0.012944619,-0.10328175,3,WALKING_DOWNSTAIRS
0.32994938,-0.030467356,-0.086058546,3,WALKING_DOWNSTAIRS
0.2467163,0.00938721,-0.12708783,3,WALKING_DOWNSTAIRS
0.35955772,-0.020126963,-0.15226049,3,WALKING_DOWNSTAIRS
0.32934162,-0.02317502,-0.1283096,3,WALKING_DOWNSTAIRS
0.29116254,-0.018380765,-0.11190128,3,WALKING_DOWNSTAIRS
0.1235127,-0.017160201,-0.11632018,3,WALKING_DOWNSTAIRS
0.24804325,0.001313664,-0.084528995,3,WALKING_DOWNSTAIRS
0.41037932,-0.024564374,-0.11262263,3,WALKING_DOWNSTAIRS
0.31205089,-0.001191414,-0.11730152,3,WALKING_DOWNSTAIRS
0.40105543,-0.012513121,-0.12442772,3,WALKING_DOWNSTAIRS
0.39599392,-0.035843664,-0.1478045,3,WALKING_DOWNSTAIRS
0.19282696,-0.058627742,-0.14586958,3,WALKING_DOWNSTAIRS
0.26596172,-0.018400153,-0.12889112,3,WALKING_DOWNSTAIRS
0.18511461,-0.016181762,-0.10161242,3,WALKING_DOWNSTAIRS
0.27666952,-0.01770273,-0.076410143,3,WALKING_DOWNSTAIRS
0.42295371,0.003480607,-0.087046588,3,WALKING_DOWNSTAIRS
0.31602689,-0.048007935,-0.11320757,3,WALKING_DOWNSTAIRS
0.16168791,-0.015841393,-0.080855975,3,WALKING_DOWNSTAIRS
0.26374523,-0.047822811,-0.13021067,3,WALKING_DOWNSTAIRS
0.35759067,-0.041533164,-0.17233076,3,WALKING_DOWNSTAIRS
0.33525625,0.019097971,-0.055751073,3,WALKING_DOWNSTAIRS
0.18928225,-0.02225391,-0.0708852,3,WALKING_DOWNSTAIRS
0.3741248,-0.021143933,-0.16084467,3,WALKING_DOWNSTAIRS
0.25660059,0.013215915,-0.14488542,3,WALKING_DOWNSTAIRS
0.35462854,0.017334938,-0.061770788,3,WALKING_DOWNSTAIRS
0.38032185,-0.009924656,-0.17274466,3,WALKING_DOWNSTAIRS
0.30230297,-0.004372129,-0.17112688,3,WALKING_DOWNSTAIRS
0.16007475,-0.010388948,-0.10932378,3,WALKING_DOWNSTAIRS
0.26881092,-0.016756698,-0.009001151,3,WALKING_DOWNSTAIRS
0.44742047,-0.009256707,-0.090927797,3,WALKING_DOWNSTAIRS
0.28939983,0.005705762,-0.03463863,3,WALKING_DOWNSTAIRS
0.22647463,0.015893345,-0.12693575,3,WALKING_DOWNSTAIRS
0.23713725,-0.015522701,-0.13321875,3,WALKING_DOWNSTAIRS
0.23507093,-0.039513907,-0.11521804,3,WALKING_DOWNSTAIRS
0.38290255,-0.00880487,-0.12692469,3,WALKING_DOWNSTAIRS
0.36282073,-0.008882407,-0.17596605,3,WALKING_DOWNSTAIRS
0.21246936,-0.054977306,-0.077958442,3,WALKING_DOWNSTAIRS
0.19020338,-0.059445029,-0.003111059,3,WALKING_DOWNSTAIRS
0.34373837,-0.023619259,-0.049439571,3,WALKING_DOWNSTAIRS
0.4140352,-0.044402868,-0.11892863,3,WALKING_DOWNSTAIRS
0.39694189,-0.017143803,-0.15659045,3,WALKING_DOWNSTAIRS
0.2393236,-0.011622473,-0.12827065,3,WALKING_DOWNSTAIRS
0.21324095,-0.019603278,-0.13231085,3,WALKING_DOWNSTAIRS
0.13120472,0.002138482,-0.15861671,3,WALKING_DOWNSTAIRS
0.36642814,-0.01552387,-0.12333373,3,WALKING_DOWNSTAIRS
0.48776424,-0.023677702,-0.049397119,3,WALKING_DOWNSTAIRS
0.37885571,-0.012156721,-0.12101928,3,WALKING_DOWNSTAIRS
0.4295553,-0.030768449,-0.050656181,3,WALKING_DOWNSTAIRS
0.34221061,-0.014678752,-0.11905868,3,WALKING_DOWNSTAIRS
0.15681168,-0.019639346,-0.1432895,3,WALKING_DOWNSTAIRS
0.1125393,-0.001158676,-0.12603888,3,WALKING_DOWNSTAIRS
0.27553897,-0.027834623,-0.096593675,3,WALKING_DOWNSTAIRS
0.46497567,-0.039681177,-0.03873044,3,WALKING_DOWNSTAIRS
0.30884175,-0.025932748,-0.11112863,3,WALKING_DOWNSTAIRS
0.34692211,-0.053128713,-0.13819233,3,WALKING_DOWNSTAIRS
0.39865668,-0.032493359,-0.12324908,3,WALKING_DOWNSTAIRS
0.19824634,0.005962888,-0.10837598,3,WALKING_DOWNSTAIRS
0.19948102,-0.038733566,-0.18268064,3,WALKING_DOWNSTAIRS
0.3788826,-0.026526494,-0.12794134,3,WALKING_DOWNSTAIRS
0.31662387,-0.005855551,-0.0621448,3,WALKING_DOWNSTAIRS
0.11805601,0.019811858,-0.10417758,3,WALKING_DOWNSTAIRS
0.37582327,-0.036417219,-0.10645466,3,WALKING_DOWNSTAIRS
0.42284701,-0.034481823,-0.13987648,3,WALKING_DOWNSTAIRS
0.30528891,0.002644511,-0.13644179,3,WALKING_DOWNSTAIRS
0.14445463,0.02701566,-0.17075932,3,WALKING_DOWNSTAIRS
0.32475879,-0.055454014,-0.14362305,3,WALKING_DOWNSTAIRS
0.36239801,-0.057738116,-0.11013049,3,WALKING_DOWNSTAIRS
0.21729456,-0.028434457,-0.035783257,3,WALKING_DOWNSTAIRS
0.27250974,-0.061443342,-0.014090278,3,WALKING_DOWNSTAIRS
0.29978372,0.010717424,-0.05766299,3,WALKING_DOWNSTAIRS
0.37101129,-0.02104322,-0.14860767,3,WALKING_DOWNSTAIRS
0.23833689,-0.039949828,-0.15825651,3,WALKING_DOWNSTAIRS
0.26000493,-0.033717866,-0.097448648,3,WALKING_DOWNSTAIRS
0.37769929,-0.02202747,-0.090368798,3,WALKING_DOWNSTAIRS
0.2393965,-0.0462439,-0.04010363,3,WALKING_DOWNSTAIRS
0.14057459,0.005328831,-0.1813491,3,WALKING_DOWNSTAIRS
0.41449147,-0.026998276,-0.069526894,3,WALKING_DOWNSTAIRS
0.47231868,-0.018869115,-0.1136904,3,WALKING_DOWNSTAIRS
0.20886137,-0.055480834,-0.15329032,3,WALKING_DOWNSTAIRS
0.138144,-0.057711371,-0.032959313,3,WALKING_DOWNSTAIRS
0.25638168,0.000427932,-0.11366401,3,WALKING_DOWNSTAIRS
0.30705167,-0.016970141,-0.138392,3,WALKING_DOWNSTAIRS
0.23499004,-0.002459208,0.006359325,3,WALKING_DOWNSTAIRS
0.29669488,0.002876776,-0.076686156,3,WALKING_DOWNSTAIRS
0.36051162,0.014684185,-0.080228194,3,WALKING_DOWNSTAIRS
0.48740167,-0.03021611,-0.072281192,3,WALKING_DOWNSTAIRS
0.31563856,-0.048121157,-0.115156,3,WALKING_DOWNSTAIRS
0.088857203,-0.032967633,-0.1326659,3,WALKING_DOWNSTAIRS
0.15334488,0.031258597,-0.20345872,3,WALKING_DOWNSTAIRS
0.43980988,-0.014659927,-0.11933635,3,WALKING_DOWNSTAIRS
0.42959972,-0.040108148,0.036432914,3,WALKING_DOWNSTAIRS
0.21164141,-0.012771518,-0.13552157,3,WALKING_DOWNSTAIRS
0.18757721,0.026492287,0.026173249,3,WALKING_DOWNSTAIRS
0.20914874,0.007982961,-0.059763702,3,WALKING_DOWNSTAIRS
0.42740033,-0.034581773,-0.23564769,3,WALKING_DOWNSTAIRS
0.25664044,-0.02201855,-0.14832382,3,WALKING_DOWNSTAIRS
0.20707409,-0.005482852,-0.07188499,3,WALKING_DOWNSTAIRS
0.31563059,-0.02110393,-0.13792978,3,WALKING_DOWNSTAIRS
0.41660373,0.005579283,-0.012469226,3,WALKING_DOWNSTAIRS
0.34013991,-0.03284174,-0.043496658,3,WALKING_DOWNSTAIRS
0.37587105,0.030887927,-0.070733367,3,WALKING_DOWNSTAIRS
0.42861701,0.003291481,-0.17384134,3,WALKING_DOWNSTAIRS
0.19164473,-0.022445463,-0.25262367,3,WALKING_DOWNSTAIRS
0.28352028,-0.033355866,-0.099763401,3,WALKING_DOWNSTAIRS
0.37312686,-0.067252952,-0.023314843,3,WALKING_DOWNSTAIRS
0.31014852,-0.032225232,-0.071763138,3,WALKING_DOWNSTAIRS
0.13927421,0.029781341,-0.038039667,3,WALKING_DOWNSTAIRS
0.27597851,-0.028617567,-0.1246453,3,WALKING_DOWNSTAIRS
0.41032354,0.01209275,-0.13288646,3,WALKING_DOWNSTAIRS
0.43906334,-0.028979532,-0.14925098,3,WALKING_DOWNSTAIRS
0.21889465,-0.032388381,-0.21126211,3,WALKING_DOWNSTAIRS
0.14761585,0.004405712,-0.10913412,3,WALKING_DOWNSTAIRS
0.38887716,-0.026942563,-0.030257396,3,WALKING_DOWNSTAIRS
0.40749235,-0.062399245,-0.080732605,3,WALKING_DOWNSTAIRS
0.097830479,0.01775744,-0.067639884,3,WALKING_DOWNSTAIRS
0.19658883,-0.011284395,-0.097928022,3,WALKING_DOWNSTAIRS
0.16231004,0.050712383,0.016092887,3,WALKING_DOWNSTAIRS
0.33798551,-0.023843835,-0.12899761,3,WALKING_DOWNSTAIRS
0.47075073,-0.040032148,-0.24238011,3,WALKING_DOWNSTAIRS
0.1444642,-0.020424073,-0.16005353,3,WALKING_DOWNSTAIRS
0.17420476,-0.010039337,-0.089245672,3,WALKING_DOWNSTAIRS
0.32549698,-0.030211727,-0.1171294,3,WALKING_DOWNSTAIRS
0.34315047,0.008938481,-0.016937863,3,WALKING_DOWNSTAIRS
0.25155734,-0.020543258,-0.040556929,3,WALKING_DOWNSTAIRS
0.30671114,0.005826401,-0.034054177,3,WALKING_DOWNSTAIRS
0.20348027,-0.015970743,-0.12101416,3,WALKING_DOWNSTAIRS
0.37896612,-0.000526888,-0.20385276,3,WALKING_DOWNSTAIRS
0.19859182,-0.038424445,-0.1599109,3,WALKING_DOWNSTAIRS
0.21020067,-0.047523263,-0.030040119,3,WALKING_DOWNSTAIRS
0.35207399,-0.027970409,-0.072551905,3,WALKING_DOWNSTAIRS
0.23563221,-0.014192853,-0.16840625,3,WALKING_DOWNSTAIRS
0.37468303,0.00473311,-0.10764787,3,WALKING_DOWNSTAIRS
0.24871175,0.025091732,-0.064126151,3,WALKING_DOWNSTAIRS
0.22079634,-0.023410559,-0.131458,3,WALKING_DOWNSTAIRS
0.40384132,-0.094826395,-0.12156054,3,WALKING_DOWNSTAIRS
0.31856885,0.008662624,-0.026444536,3,WALKING_DOWNSTAIRS
0.29540167,-0.027112447,-0.002310784,3,WALKING_DOWNSTAIRS
0.22972741,-0.039185579,-0.094115685,3,WALKING_DOWNSTAIRS
0.40088297,0.003311005,-0.22072808,3,WALKING_DOWNSTAIRS
0.27817458,-0.011994829,-0.13780987,3,WALKING_DOWNSTAIRS
0.23053537,-0.040496727,-0.024066962,3,WALKING_DOWNSTAIRS
0.26253657,-0.013938302,-0.092548975,3,WALKING_DOWNSTAIRS
0.27355514,-0.034566213,-0.14159169,3,WALKING_DOWNSTAIRS
0.21327278,0.025263374,-0.13408173,3,WALKING_DOWNSTAIRS
0.27278449,-0.001798223,-0.12055814,3,WALKING_DOWNSTAIRS
0.39005075,-0.043603554,-0.05578102,3,WALKING_DOWNSTAIRS
0.25777446,-0.03150215,-0.068105313,3,WALKING_DOWNSTAIRS
0.28345546,-0.011421262,-0.083669911,3,WALKING_DOWNSTAIRS
0.16684079,-0.048522064,-0.12389063,3,WALKING_DOWNSTAIRS
0.28020647,-0.03772437,-0.19200625,3,WALKING_DOWNSTAIRS
0.28465954,0.003262177,-0.2060685,3,WALKING_DOWNSTAIRS
0.2316136,0.036480837,-0.059875785,3,WALKING_DOWNSTAIRS
0.37273291,-0.011382612,0.044597926,3,WALKING_DOWNSTAIRS
0.3349857,-0.05386114,-0.14631415,3,WALKING_DOWNSTAIRS
0.3177857,-0.003259978,-0.15833732,3,WALKING_DOWNSTAIRS
0.1988294,0.006829897,-0.089858073,3,WALKING_DOWNSTAIRS
0.1087847,-0.028065165,-0.17069849,3,WALKING_DOWNSTAIRS
0.33171299,-0.023208178,-0.0446297,3,WALKING_DOWNSTAIRS
0.20986286,0.035217083,-0.073559742,3,WALKING_DOWNSTAIRS
0.30997611,-0.036371601,-0.13734381,3,WALKING_DOWNSTAIRS
0.36327572,-0.078035292,-0.12805978,3,WALKING_DOWNSTAIRS
0.37599122,-0.066840488,-0.047232892,3,WALKING_DOWNSTAIRS
0.30475781,0.00683244,-0.043834012,3,WALKING_DOWNSTAIRS
0.25109929,-0.028775824,-0.20412,3,WALKING_DOWNSTAIRS
0.13288482,-0.032453785,-0.098635754,3,WALKING_DOWNSTAIRS
0.14829727,-0.021134127,0.035574353,3,WALKING_DOWNSTAIRS
0.28469705,-0.015636244,-0.11093802,3,WALKING_DOWNSTAIRS
0.27461401,0.021738857,-0.06607583,3,WALKING_DOWNSTAIRS
0.31668108,-0.020640475,-0.13259461,3,WALKING_DOWNSTAIRS
0.31172453,-0.081189243,-0.1377169,3,WALKING_DOWNSTAIRS
0.37268642,-0.056659256,-0.06210181,3,WALKING_DOWNSTAIRS
0.38083147,0.028296348,-0.051711097,3,WALKING_DOWNSTAIRS
0.27439955,-0.037760559,-0.19376521,3,WALKING_DOWNSTAIRS
0.20754233,-0.048697677,-0.053466823,3,WALKING_DOWNSTAIRS
0.33268481,0.02898005,-0.12645067,3,WALKING_DOWNSTAIRS
0.24894257,-0.003138772,-0.023003597,3,WALKING_DOWNSTAIRS
0.25367095,-0.026880128,-0.10492843,3,WALKING_DOWNSTAIRS
0.39691504,-0.022181946,-0.23422073,3,WALKING_DOWNSTAIRS
0.42854982,-0.034221106,-0.14134676,3,WALKING_DOWNSTAIRS
0.28192479,0.006104426,-0.074345843,3,WALKING_DOWNSTAIRS
0.11234856,0.012569336,-0.11162457,3,WALKING_DOWNSTAIRS
0.49089192,0.015340722,-0.034447142,3,WALKING_DOWNSTAIRS
0.44452109,-0.031033007,-0.041119916,3,WALKING_DOWNSTAIRS
0.32421585,-0.044241163,-0.18456373,3,WALKING_DOWNSTAIRS
0.18360372,-0.076558729,-0.0469561,2,WALKING_UPSTAIRS
0.27918273,-0.036965677,-0.13360426,2,WALKING_UPSTAIRS
0.30116241,-0.001759297,-0.10683037,2,WALKING_UPSTAIRS
0.29341097,-0.018714518,-0.066159078,2,WALKING_UPSTAIRS
0.2303099,0.002173712,-0.043103131,2,WALKING_UPSTAIRS
0.15851651,0.004256145,-0.018779209,2,WALKING_UPSTAIRS
0.21524532,-0.032628002,-0.11896558,2,WALKING_UPSTAIRS
0.27147742,-0.030746091,-0.15623238,2,WALKING_UPSTAIRS
0.14085877,-0.068261729,-0.072115723,2,WALKING_UPSTAIRS
0.23145946,-0.013340312,-0.092367982,2,WALKING_UPSTAIRS
0.29569289,-0.017291,-0.099927816,2,WALKING_UPSTAIRS
0.34408292,-0.019665159,-0.14195199,2,WALKING_UPSTAIRS
0.33299252,-0.030312276,-0.11360054,2,WALKING_UPSTAIRS
0.31672153,-0.023908255,-0.1107584,2,WALKING_UPSTAIRS
0.27425493,-0.028953751,-0.15558324,2,WALKING_UPSTAIRS
0.26034404,-0.03367069,-0.12730182,2,WALKING_UPSTAIRS
0.27771111,-0.008931504,-0.081181352,2,WALKING_UPSTAIRS
0.22622757,-0.053718943,-0.11252061,2,WALKING_UPSTAIRS
0.25960382,-0.018097161,-0.11447381,2,WALKING_UPSTAIRS
0.34402821,-0.035875128,-0.094238465,2,WALKING_UPSTAIRS
0.37052032,-0.008881052,-0.15190137,2,WALKING_UPSTAIRS
0.2732136,-0.012546631,-0.12786494,2,WALKING_UPSTAIRS
0.23124563,-0.007222504,-0.034995546,2,WALKING_UPSTAIRS
0.25025528,0.007723447,-0.058462756,2,WALKING_UPSTAIRS
0.23033751,-0.021806697,-0.11877561,2,WALKING_UPSTAIRS
0.22969556,-0.05216571,-0.11179085,2,WALKING_UPSTAIRS
0.16085356,-0.067771871,-0.048164595,2,WALKING_UPSTAIRS
0.19737448,-0.023080695,-0.10202009,2,WALKING_UPSTAIRS
0.28930934,-0.039572283,-0.12029202,2,WALKING_UPSTAIRS
0.30968525,-0.026232277,-0.062244884,2,WALKING_UPSTAIRS
0.24748304,0.000565479,-0.07518192,2,WALKING_UPSTAIRS
0.24404031,-0.030303589,-0.11363494,2,WALKING_UPSTAIRS
0.29942617,-0.010201837,-0.11816594,2,WALKING_UPSTAIRS
0.27386865,-0.011459277,-0.1538041,2,WALKING_UPSTAIRS
0.27278629,-0.034461224,-0.12698147,2,WALKING_UPSTAIRS
0.21800676,-0.074887013,-0.052703157,2,WALKING_UPSTAIRS
0.26760132,-0.032814137,-0.1130729,2,WALKING_UPSTAIRS
0.20297773,0.00741927,-0.09300039,2,WALKING_UPSTAIRS
0.29261951,-0.013621795,-0.092397696,2,WALKING_UPSTAIRS
0.25244236,-0.015507321,-0.070093738,2,WALKING_UPSTAIRS
0.18944069,-0.002783494,-0.065808412,2,WALKING_UPSTAIRS
0.25745284,-0.04335044,-0.11694851,2,WALKING_UPSTAIRS
